timestep,group,average_knowledge,knowledge_std,weakest_category_avg,strongest_category_avg,knowledge_variance_avg,cumulative_correct,cumulative_incorrect,accuracy,category_0_knowledge,category_0_exposure,category_1_knowledge,category_1_exposure,category_2_knowledge,category_2_exposure,category_3_knowledge,category_3_exposure,category_4_knowledge,category_4_exposure,category_5_knowledge,category_5_exposure
2990,ucb,0.556545978447817,0.1262562398065757,0.43034891616532844,0.7374394279791768,0.013331302499885287,160368,138632,0.5363478260869565,0.5599849208058209,49961,0.5675793951252294,50002,0.5446793284332411,49416,0.538578417906951,49898,0.568507185259255,50689,0.5599466231564026,49034
3000,ucb,0.5572904380980551,0.12327315477633734,0.427024779129627,0.7293158460570369,0.012600996164795177,160923,139077,0.53641,0.5549527966390667,50109,0.5626577891712095,50140,0.5574051812848232,49631,0.5372871472216542,50059,0.5689910723827647,50838,0.5624486418888127,49223
3010,ucb,0.5590843306905073,0.1233440205074688,0.42786590821730414,0.7297699466830241,0.01290784724637631,161500,139500,0.5365448504983389,0.562533458974546,50313,0.5553788206056897,50273,0.5635239309353112,49820,0.5430151940222224,50231,0.5651623448168994,50979,0.5648922347883758,49384
3020,ucb,0.5583698224444984,0.12098500614813874,0.42756843123702004,0.71931067748681,0.012436599603064617,162047,139953,0.5365794701986755,0.5724839782844415,50513,0.5498531627340058,50419,0.5707740942404476,50024,0.54632100488454,50393,0.5524742688643027,51098,0.5583124256592532,49553
3030,ucb,0.55819465221422,0.12454149049579899,0.4273308667618679,0.7273358792904365,0.013366611458005212,162618,140382,0.5366930693069307,0.5708630168928955,50683,0.5487691433000702,50562,0.5695277409122042,50171,0.5447026345190625,50570,0.5489230686651303,51251,0.566382308995958,49763
3040,ucb,0.5602384139491935,0.12013314128169632,0.4328560677683221,0.722208453221826,0.012195193798086432,163191,140809,0.5368125,0.570365025563062,50825,0.5471969883411002,50698,0.5623055306945978,50311,0.552906114287681,50755,0.5532698881397262,51440,0.5753869366689934,49971
3050,ucb,0.5607820739023357,0.12096027897117896,0.43058968525584496,0.7261166181688773,0.012308683683383335,163759,141241,0.5369147540983606,0.5594435659319944,50982,0.5478634144396082,50883,0.5628733895239554,50475,0.5574774289174287,50905,0.5654256085295957,51627,0.5716090360714317,50128
3060,ucb,0.5641664521523614,0.12209838037710005,0.43367528478046613,0.7317231391528958,0.012648328949889367,164361,141639,0.5371274509803922,0.555770585091845,51119,0.5646197596372358,51093,0.5734179068620026,50668,0.5614552181463085,51085,0.5577161819628631,51757,0.5720190612139131,50278
3070,ucb,0.5624141586442317,0.12297360983299638,0.42939511828755805,0.7267201035477535,0.012721911054449662,164913,142087,0.5371758957654723,0.5610077051210307,51327,0.5566492447287361,51231,0.5660698966016163,50804,0.5694842316291756,51311,0.5559927605006483,51910,0.5652811132841828,50417
3080,ucb,0.5603675047294364,0.12105458898387307,0.42787291745558853,0.7201333194379038,0.0124394850237338,165452,142548,0.5371818181818182,0.5665316583162543,51535,0.5588858842932062,51386,0.5594310567549712,50958,0.5648306340319847,51489,0.5589957335379807,52087,0.5535300614422208,50545
3090,ucb,0.5583404332907383,0.12330651003154824,0.4277659254587645,0.731069510108521,0.012924155104285167,166002,142998,0.5372233009708738,0.5743087819871782,51725,0.5447120671224374,51498,0.5562658726766889,51130,0.567294099209158,51682,0.5629416265325919,52278,0.5445201522163764,50687
3100,ucb,0.5592653469507576,0.1241590215453108,0.42650917369261426,0.731045550230519,0.012883949716279588,166570,143430,0.5373225806451613,0.5662451367980978,51871,0.5468328244503511,51661,0.5568938581338928,51299,0.5610253116172023,51823,0.5685073556943633,52451,0.5560875950106381,50895
3110,ucb,0.5607394358823943,0.12526524004955564,0.4240649899653438,0.7304306654976459,0.013233143472620215,167149,143851,0.5374565916398714,0.559087820152782,52024,0.5457865309521932,51812,0.5567192479054353,51484,0.5676380225811857,51983,0.5619977663047255,52577,0.5732072273980436,51120
3120,ucb,0.5637374439737362,0.1264434370926164,0.43049587553750207,0.7318296476595225,0.013379769186881689,167754,144246,0.537673076923077,0.5677793689580111,52216,0.5484865573365333,52005,0.561639709800657,51655,0.5658002051105149,52123,0.5622509481454069,52713,0.5764678744912939,51288
3130,ucb,0.5655304850760839,0.12323698667984871,0.4355228210232006,0.7253058799252275,0.012519465438309316,168334,144666,0.5378083067092652,0.5726679690155156,52446,0.5652293106868064,52209,0.5620081353220445,51813,0.5625784637121191,52281,0.5534368517960393,52822,0.5772621799239789,51429
3140,ucb,0.5646015875932634,0.12001509670596765,0.44030181296719645,0.7188707503854004,0.011845789799843427,168885,145115,0.5378503184713376,0.5847675360842269,52685,0.5693347741951083,52379,0.5661516682474876,51984,0.5634353341220583,52466,0.5362905314057541,52925,0.5676296815049454,51561
3150,ucb,0.561608051096929,0.12232909926132128,0.43785920258480326,0.7206790709391949,0.012266313720396486,169424,145576,0.5378539682539683,0.5962399398423668,52898,0.554875147472199,52510,0.5534929030501334,52113,0.5605849203849084,52643,0.5438523634281126,53121,0.5606030324038549,51715
3160,ucb,0.5648219618341138,0.12294098402262973,0.43120837752923796,0.7277076490857323,0.012448798977232887,170026,145974,0.5380569620253165,0.5927027711372913,53061,0.5496717770841739,52631,0.5506627515267888,52272,0.57853268373549,52855,0.5455911704104177,53265,0.5717706171105214,51916
3170,ucb,0.5654321773299925,0.12060184761980779,0.4348680810951858,0.7249304683760073,0.011976393002660861,170599,146401,0.5381671924290221,0.5893741227830875,53220,0.5519286017291332,52791,0.5572720117408649,52467,0.575905027962187,53015,0.5464159739266248,53427,0.5716973258380574,52080
3180,ucb,0.5661155580459399,0.11876831846650532,0.4395774971428288,0.7295568281353865,0.011721361327489662,171171,146829,0.5382735849056604,0.5747611560295861,53368,0.5554597747449699,52965,0.5759052757771091,52674,0.5702817918203341,53151,0.5494010456343219,53608,0.5708843042693186,52234
3190,ucb,0.5626714903727777,0.1189066609616709,0.4414687532444206,0.7295060043355569,0.011596795238945546,171712,147288,0.538282131661442,0.5758719709937372,53567,0.5582042211841138,53142,0.5745059897408946,52831,0.5574341017901913,53274,0.5498289965377292,53801,0.560183661990001,52385
3200,ucb,0.5582940633098706,0.12159689313037,0.4315423776269254,0.7244036601863304,0.012189107953499366,172237,147763,0.538240625,0.5756665075743989,53766,0.5529461295229643,53299,0.5529824948275688,52936,0.554917727493338,53433,0.5592151342177565,54017,0.554036386223197,52549
3210,ucb,0.5579068933543337,0.12638911669632039,0.42656543406727754,0.7320684133829072,0.01298575492149086,172805,148195,0.5383333333333333,0.5703664745205793,53931,0.5494081828750061,53441,0.5479107664351518,53074,0.5454329962461465,53562,0.5734033401391105,54247,0.5609195999100086,52745
3220,ucb,0.5561290417539584,0.12976872474070747,0.4211384616561587,0.7355235235179294,0.01406075133488633,173366,148634,0.5384037267080746,0.5724479838903958,54095,0.5392995157200038,53574,0.549224608323944,53254,0.5439441516829597,53729,0.5696257033556541,54410,0.5622322875507932,52938
3230,ucb,0.5579739853157414,0.13035260302121712,0.4208329039511859,0.7372489491734753,0.014424994205698934,173953,149047,0.5385541795665635,0.5685711538183538,54255,0.5424203200831694,53734,0.5553774412599626,53460,0.5548733902980223,53901,0.5660204566375132,54564,0.560581149797427,53086
3240,ucb,0.5550354503235346,0.129048660618258,0.41554018457150865,0.7325349402403948,0.014019582029752549,174485,149515,0.5385339506172839,0.5660932347545021,54416,0.5423130008079994,53882,0.5533403828267477,53628,0.5494538875934158,54052,0.5677605937983423,54788,0.5512516021601997,53234
3250,ucb,0.5563794690946936,0.12765580347696803,0.4214258647614882,0.7300450650521714,0.013848010832294923,175060,149940,0.5386461538461539,0.5643084144019566,54568,0.5356288217617812,54019,0.5566085235076732,53802,0.5523798144798061,54238,0.575265877195613,54980,0.5540853632213312,53393
3260,ucb,0.5569611746726181,0.1291740385062361,0.4210604223230313,0.7348784049384811,0.014301388812059715,175632,150368,0.5387484662576687,0.5585973995812427,54719,0.5354256248274668,54167,0.558482023107347,53972,0.552502428009427,54411,0.5831019819023325,55155,0.5536575906078929,53576
3270,ucb,0.5540693708633601,0.12487337597296568,0.4227490342425411,0.7270553772626951,0.013227854859868443,176147,150853,0.5386758409785932,0.5547604415295144,54872,0.5355448769944893,54347,0.5614816405589383,54163,0.5538422469414715,54568,0.5653084723074887,55276,0.5534785468482576,53774
3280,ucb,0.5556513961130497,0.12369280802472474,0.4178306994565852,0.7215853236172564,0.012955357291104965,176707,151293,0.5387408536585366,0.5509443074882693,55033,0.5441152986315951,54527,0.5646128524671343,54338,0.5489374352565778,54692,0.5629042151595709,55434,0.5623942676751509,53976
3290,ucb,0.556666360767485,0.125763554502386,0.4224021963744238,0.7307811784496288,0.013570837197858503,177283,151717,0.5388541033434651,0.5590646504297954,55216,0.5554383454206441,54710,0.5572405097784425,54497,0.5389468463978107,54825,0.5636729264973783,55591,0.5656348860808393,54161
3300,ucb,0.5553160359109436,0.12620672776968916,0.416644731470523,0.7247728862397718,0.01356343678719994,177827,152173,0.538869696969697,0.5549337959102947,55381,0.5505363985655698,54864,0.5584143568118134,54676,0.5452195535381582,55012,0.559909371753984,55710,0.5628827388858422,54357
3310,ucb,0.5547017643792648,0.12555210555142773,0.4179654846507329,0.7206677929193269,0.01305012347905219,178372,152628,0.5388882175226586,0.5607661002141794,55574,0.5452487586984309,55003,0.5495631632494059,54796,0.5500321198286899,55201,0.5517726721505408,55838,0.5708277721343413,54588
3320,ucb,0.5554489886169122,0.1252655134829781,0.4203316444385554,0.7239468878938662,0.012982644504128305,178931,153069,0.5389487951807229,0.5756194027413716,55819,0.5367275464757769,55136,0.5462419490327387,54963,0.5548768821066788,55354,0.5437583473306922,55961,0.5754698040142145,54767
3330,ucb,0.5533868695810595,0.1270984772578994,0.41943465417388537,0.725444533624307,0.013471207853518758,179475,153525,0.538963963963964,0.580346221113673,56001,0.5383740299643285,55345,0.5560978988697929,55141,0.5363980225504699,55490,0.5401084125904396,56114,0.5689966323976541,54909
3340,ucb,0.5565170345916425,0.13104021486693562,0.4174921179071536,0.743974164532232,0.014715876816723615,180080,153920,0.5391616766467066,0.5684245099162617,56139,0.5688328498354006,55600,0.5532612489917558,55290,0.5481082197570876,55670,0.5374306828899923,56246,0.5630446961593565,55055
3350,ucb,0.5542732951156292,0.1320033847027407,0.41618492587718076,0.7370417018333189,0.014783205409212357,180627,154373,0.5391850746268657,0.5602956448468732,56289,0.5713182730955715,55790,0.5553057266627147,55446,0.5442400705099889,55840,0.5384384403968868,56410,0.5560416151817399,55225
3360,ucb,0.5540443019581883,0.13021842064333983,0.4134714875405892,0.7292280850807878,0.014098137480662,181177,154823,0.5392172619047619,0.5540024915811091,56422,0.5701079245724057,55964,0.5423981275893064,55571,0.5545167181094331,56050,0.5297709159958051,56539,0.5734696339010703,55454
3370,ucb,0.553648321984803,0.128392038033482,0.4140302988068939,0.7269809533628272,0.013777444032690394,181723,155277,0.5392373887240356,0.5525256880415812,56571,0.569014214374575,56140,0.5346403454255644,55705,0.5660456998131685,56269,0.5361226547976488,56724,0.5635413294562805,55591
3380,ucb,0.5533203559709015,0.12803539012593418,0.41607932784557206,0.7252053226488642,0.013990142647453976,182274,155726,0.5392721893491125,0.5462866676675066,56742,0.5749365303195986,56334,0.5314512712894198,55849,0.5691957107322991,56460,0.5409381013789977,56890,0.5571138544375875,55725
3390,ucb,0.5513280541508465,0.12687871063031897,0.4140253140564816,0.7307388086761587,0.013961952746493849,182811,156189,0.5392654867256638,0.5510327010334416,56922,0.5681482376984046,56487,0.5290014499767074,55993,0.5725205286051179,56676,0.5386016676943578,57034,0.5486637398970496,55888
3400,ucb,0.5501527973436552,0.13072762078528055,0.407331862068471,0.7374231006551313,0.01497171213835611,183372,156628,0.5393294117647058,0.5563770651116096,57135,0.5575604350763567,56627,0.5327556887050592,56170,0.5728447048522819,56866,0.5350378214383952,57164,0.546341068878229,56038
3410,ucb,0.5502128232861454,0.12893879588982504,0.4119019966898877,0.7339220023292424,0.01434316489268827,183910,157090,0.5393255131964809,0.5669325520491257,57341,0.5558204608062881,56782,0.5356925234062662,56327,0.5701044570229812,57031,0.5290769482544877,57327,0.5436499981777237,56192
3420,ucb,0.5526230865600308,0.1253678733481412,0.41292006367035605,0.7263363883914462,0.013604871199731661,184470,157530,0.5393859649122807,0.5658531213271886,57500,0.5453110501773525,56897,0.5333336413120086,56485,0.5715253145843032,57210,0.5484635776131318,57536,0.5512518143462,56372
3430,ucb,0.555015681332024,0.126724811922869,0.4150827015453585,0.7288011129635616,0.014064956240146751,185053,157947,0.5395131195335277,0.565039331310709,57678,0.5439768565636137,57055,0.5480965752440493,56683,0.5707436881866867,57360,0.5451935521805078,57673,0.5570440845065768,56551
3440,ucb,0.5554302508484849,0.12522467931516965,0.4149736106515337,0.7229590149201622,0.013534111632868677,185615,158385,0.539578488372093,0.5687267556748694,57855,0.5415140211494855,57207,0.5546461897534967,56857,0.5660489392142035,57513,0.5433203578483039,57838,0.5583252414505504,56730
3450,ucb,0.5545819998928391,0.12493596977989072,0.41271690416052137,0.7270051322213194,0.013559895429613479,186166,158834,0.5396115942028985,0.5675935110452525,58009,0.5389669235191402,57386,0.5469469632777022,56997,0.563997338207147,57690,0.54543713826279,58006,0.564550125045002,56912
3460,ucb,0.5536408861536305,0.1265629281233364,0.4112408011849745,0.7346993796763469,0.014207453306508428,186720,159280,0.5396531791907514,0.5613812013705889,58157,0.5595370203478637,57625,0.542115415824272,57134,0.5585780985626464,57871,0.5489075626998656,58180,0.5513260181165464,57033
3470,ucb,0.5504950792139336,0.12900804783466852,0.4024813218976735,0.7340224234518632,0.014621124807003734,187245,159755,0.5396109510086455,0.5517159173625443,58304,0.5562798358154931,57789,0.5372886828750398,57277,0.5669968922345598,58100,0.5381218449610741,58339,0.5525673020348908,57191
3480,ucb,0.5490787421245191,0.12118067757096873,0.41350233443123313,0.7140577602240357,0.01271286087951241,187752,160248,0.5395172413793103,0.5441422782801122,58433,0.5497040455356754,57934,0.5364764513865417,57423,0.5737637622621957,58296,0.5411356202035612,58547,0.5492502950790288,57367
3490,ucb,0.5506857163161168,0.1305952436061119,0.4111739537039831,0.7389925740563459,0.014707136373680964,188339,160661,0.5396532951289398,0.5375092818505717,58587,0.5530380359221221,58119,0.5350392879353553,57551,0.5669942053962806,58445,0.5550907082802287,58756,0.5564427785121427,57542
3500,ucb,0.5490135824998834,0.12946738884298356,0.4134219613209429,0.7343556981576171,0.014459055008139456,188876,161124,0.5396457142857143,0.5486458237020726,58771,0.550539100176322,58294,0.5379424216026574,57756,0.5554317145099245,58589,0.5548018774449258,58917,0.546720557563398,57673
3510,ucb,0.5480081282678966,0.13098102175617,0.40561279681003826,0.736953505635904,0.014954763102798273,189425,161575,0.5396723646723647,0.5394926569457664,58905,0.5497094055916607,58477,0.5464333069758367,57950,0.5562922325968886,58761,0.5528766508425685,59079,0.5432445166546589,57828
3520,ucb,0.547538227818588,0.13774942994007713,0.400040589920004,0.751982720646922,0.016910429608716047,190002,161998,0.5397784090909091,0.5385276006145007,59076,0.5514339557931514,58658,0.5437001533629917,58107,0.5631835449985774,58947,0.5510952864187404,59247,0.5372888257235665,57965
3530,ucb,0.5474308478142408,0.13601173277411951,0.3999932593601531,0.7432486089393882,0.01632718802663377,190545,162455,0.5397875354107649,0.5444541333581276,59273,0.5550932779732124,58836,0.5447896852884869,58284,0.5539375369591834,59056,0.5599653093742665,59467,0.5263451439321677,58084
3540,ucb,0.5513463442567321,0.12838859570710065,0.4107323250429766,0.7293719846503535,0.014256806746366636,191109,162891,0.5398559322033898,0.5541661490223908,59482,0.5602027821746642,58994,0.5481346157632543,58445,0.5470850715257062,59168,0.5687233882525001,59676,0.529766058801877,58235
3550,ucb,0.5531082975306859,0.12403953883186865,0.4172666302324153,0.7223023537179871,0.013043676159920685,191660,163340,0.539887323943662,0.5568183662946107,59677,0.554726263609915,59151,0.5545176835290124,58617,0.5445511841867321,59306,0.5773249598067833,59867,0.5307113277570611,58382
